time (s),X (pixels),Y (pixels),R (pixels),Theta (°)
118.80678259999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
118.840210599999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
118.873358899989,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
118.906764300002,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
118.938713099997,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
118.971571799993,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.005219999992,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.038357799989,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.071739899999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.105901399991,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.14043639999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.172425199999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.206411099993,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.240374199988,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.273650299991,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.307159899996,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.340536799995,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.3739317,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.407271799995,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.440770899993,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.473779899999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.507355599999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.540720099991,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.574088599999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.607439899992,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.6406384,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.67376379999,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.706386099992,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.738769299991,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
119.772415200001,914.668491762973,67.4474411167425,917.151899707539,4.21734445046161
